dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
31f00d1e-d833-446d-b3bd-924574dbb9e1	1a75296b-ebc2-472d-ba1d-9f320a055283				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	5.42				true			Aves	1836					200.0	Australia								690249600000	690249600000	690249600000	1991		-12.9833	143.6167		0.0														1991-11-16					Pandionidae	1586487					POINT (143.61670 -12.98330)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SHERRARD ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:44										GBR-seabirds-695		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				142.0	Pandion haliaetus	159377		34.96	26.7																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	f01df066-3c64-4db9-8afa-711336820611				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	5.42				true			Aves	1836					200.0	Australia								744163200000	744163200000	744163200000	1993		-12.9833	143.6167		0.0														1993-08-01					Pandionidae	1586487					POINT (143.61670 -12.98330)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SHERRARD ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:45										GBR-seabirds-703		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				142.0	Pandion haliaetus	159377		34.96	26.7																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	69763aaf-8660-4bf9-924a-82d9e424b029				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	1.71				true			Aves	1836					200.0	Australia								574041600000	574041600000	574041600000	1988		-14.4167	144.8833		0.0														1988-03-11					Pandionidae	1586487					POINT (144.88330 -14.41670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										INGRAM ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:45										GBR-seabirds-1371		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				149.0	Pandion haliaetus	159377		34.95	26.29																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	e02fa764-c389-49f3-b4b6-9964dc6d8cf5				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	1.26				true			Aves	1836					200.0	Australia								372211200000	372211200000	372211200000	1981		-14.4667	145.0167		0.0														1981-10-18					Pandionidae	1586487					POINT (145.01670 -14.46670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SNAKE REEF/CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:52										GBR-seabirds-2039		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				4816.0	Pandion haliaetus	159377		34.96	26.4																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	6874d5cd-954d-45be-a424-c62f70ac8a04				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	15.63				true			Aves	1836					200.0	Australia								644889600000	644889600000	644889600000	1990		-11.7167	142.9833		0.0														1990-06-09					Pandionidae	1586487					POINT (142.98330 -11.71670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										MACARTHUR ISLANDS					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:51										GBR-seabirds-2373		present	Accipitriformes	570728			2	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				13244.0	Pandion haliaetus	159377		34.94	27.0																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	4f53ccc9-62d5-4d12-b856-3d0058fa2acd				159377	[8, 9, 40040]							HumanObservation	-10.7				true			Aves	1836					200.0	Australia								660700800000	660700800000	660700800000	1990		-11.7667	143.0833		0.0														1990-12-09					Pandionidae	1586487					POINT (143.08330 -11.76670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										BIRD ISLAND (NORTH)					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:51										GBR-seabirds-2377		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				14012.0	Pandion haliaetus	159377		34.94	26.97																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	339d7b92-211c-4bd0-b71b-37a2f19e3268				159377	[8, 9, 40040]							HumanObservation	-10.7				true			Aves	1836					200.0	Australia								512438400000	512438400000	512438400000	1986		-11.7667	143.0833		0.0														1986-03-29					Pandionidae	1586487					POINT (143.08330 -11.76670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										BIRD ISLAND (SOUTH)					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:45										GBR-seabirds-3365		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				14012.0	Pandion haliaetus	159377		34.94	26.97																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	61690813-83d9-4493-ae7f-d891484e73ec				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	10.87				true			Aves	1836					200.0	Australia								644284800000	644284800000	644284800000	1990		-13.9167	143.8333		0.0														1990-06-02					Pandionidae	1586487					POINT (143.83330 -13.91670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										PELICAN ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:51										GBR-seabirds-733		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				572.0	Pandion haliaetus	159377		35.03	26.66																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	d2a821a1-0575-4ea8-8578-a1c83fe7ea5f				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	45.37				true			Aves	1836					200.0	Australia								695433600000	695433600000	695433600000	1992		-14.8333	145.5667		0.0														1992-01-15					Pandionidae	1586487					POINT (145.56670 -14.83330)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										HIGH ROCK					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:47										GBR-seabirds-1383		present	Accipitriformes	570728			3	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				1623.0	Pandion haliaetus	159377		34.93	26.51																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	ad0f7d45-5490-4cdc-bad9-60070d07231e				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	16.45				true			Aves	1836					200.0	Australia								372124800000	372124800000	372124800000	1981		-14.55	144.9833		0.0														1981-10-17					Pandionidae	1586487					POINT (144.98330 -14.55000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										COQUET ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:56										GBR-seabirds-2060		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				974.0	Pandion haliaetus	159377		34.96	26.23																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	aa2c7fde-85df-423f-abea-372bd4c5743d				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	16.45				true			Aves	1836					200.0	Australia								457920000000	457920000000	457920000000	1984		-14.55	144.9833		0.0														1984-07-06					Pandionidae	1586487					POINT (144.98330 -14.55000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										COQUET ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:56										GBR-seabirds-2062		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				974.0	Pandion haliaetus	159377		34.96	26.23																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	cbe8d077-9ab9-4239-9de2-f0dd9db63d32				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	16.45				true			Aves	1836					200.0	Australia								743558400000	743558400000	743558400000	1993		-14.55	144.9833		0.0														1993-07-25					Pandionidae	1586487					POINT (144.98330 -14.55000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										COQUET ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:57										GBR-seabirds-2067		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				974.0	Pandion haliaetus	159377		34.96	26.23																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	18a7569f-521d-42e3-8949-5fd138d6d2c3				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	19.39				true			Aves	1836					200.0	Australia								699235200000	699235200000	699235200000	1992		-10.8	142.9667		0.0														1992-02-28					Pandionidae	1586487					POINT (142.96670 -10.80000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										FRIGATE CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:29:52										GBR-seabirds-2732		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				938.0	Pandion haliaetus	159377		34.74	27.24																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	d889114a-b493-4077-ba87-ea71033f1134				159377	[8, 9, 40040]							HumanObservation	-10.7				true			Aves	1836					200.0	Australia								584928000000	584928000000	584928000000	1988		-11.7667	143.0833		0.0														1988-07-15					Pandionidae	1586487					POINT (143.08330 -11.76670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										BIRD ISLAND (NORTH)					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:52										GBR-seabirds-3404		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				14012.0	Pandion haliaetus	159377		34.94	26.97																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	31e6df07-1394-4964-a163-8f9b9e87de9f				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	10.87				true			Aves	1836					200.0	Australia								698716800000	698716800000	698716800000	1992		-13.9167	143.8333		0.0														1992-02-22					Pandionidae	1586487					POINT (143.83330 -13.91670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										PELICAN ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:52										GBR-seabirds-738		present	Accipitriformes	570728			21	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				572.0	Pandion haliaetus	159377		35.03	26.66																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	1d49268e-e2b8-4a1a-830b-c806cd3d3aa1				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	36.37				true			Aves	1836					200.0	Australia								808444800000	808444800000	808444800000	1995		-14.8667	145.4833		0.0														1995-08-15					Pandionidae	1586487					POINT (145.48330 -14.86670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										ROCKY ISLETS(SW ISL)					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:50										GBR-seabirds-1405		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				5722.0	Pandion haliaetus	159377		34.94	26.39																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	f9bd2016-c87c-4a6b-a240-0907e59c2c03				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	28.46				true			Aves	1836					200.0	Australia								744681600000	744681600000	744681600000	1993		-11.6	142.95		0.0														1993-08-07					Pandionidae	1586487					POINT (142.95000 -11.60000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										HANNIBAL WEST ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:52										GBR-seabirds-1413		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				10545.0	Pandion haliaetus	159377		34.92	27.01																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	01f1dc92-2792-4ead-bfcd-299af8acbbfd				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	6.07				true			Aves	1836					200.0	Australia								513648000000	513648000000	513648000000	1986		-14.55	144.9		0.0														1986-04-12					Pandionidae	1586487					POINT (144.90000 -14.55000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SINCLAIR ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:58										GBR-seabirds-2078		present	Accipitriformes	570728			2	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				467.0	Pandion haliaetus	159377		34.95	26.22																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	89a64eec-0e51-4206-b3b4-97b3cd65a023				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	29.78				true			Aves	1836					200.0	Australia								511747200000	511747200000	511747200000	1986		-13.65	143.7167		0.0														1986-03-21					Pandionidae	1586487					POINT (143.71670 -13.65000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										FIFE ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:57										GBR-seabirds-2414		present	Accipitriformes	570728			2	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				374.0	Pandion haliaetus	159377		34.98	26.62																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	bc4b1e83-5f7e-4e9c-9480-235a1bffd873				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	29.78				true			Aves	1836					200.0	Australia								676512000000	676512000000	676512000000	1991		-13.65	143.7167		0.0														1991-06-10					Pandionidae	1586487					POINT (143.71670 -13.65000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										FIFE ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:57										GBR-seabirds-2416		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				374.0	Pandion haliaetus	159377		34.98	26.62																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	68f6f0ae-ee38-4d5d-badd-3d88beb771df				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	2.66				true			Aves	1836					200.0	Australia								644803200000	644803200000	644803200000	1990		-11.8667	143.2833		0.0														1990-06-08					Pandionidae	1586487					POINT (143.28330 -11.86670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										MAGRA ISLET					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:29:54										GBR-seabirds-2742		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				726.0	Pandion haliaetus	159377		34.94	26.92																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	f5f852f6-8c3d-41d4-917b-aa8f4268a77d				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	5.42				true			Aves	1836					200.0	Australia								676857600000	676857600000	676857600000	1991		-12.9833	143.6167		0.0														1991-06-14					Pandionidae	1586487					POINT (143.61670 -12.98330)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SHERRARD ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:29:55										GBR-seabirds-2746		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				142.0	Pandion haliaetus	159377		34.96	26.7																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	d71d8263-a7c5-427b-902b-d02173aa6778				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	30.61				true			Aves	1836					200.0	Australia								824256000000	824256000000	824256000000	1996		-14.7167	145.45		0.0														1996-02-14					Pandionidae	1586487					POINT (145.45000 -14.71670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SOUTH ISLAND (LIZARD					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:30:55										GBR-seabirds-3075		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				1418.0	Pandion haliaetus	159377		34.93	26.45																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	6de413f4-af0f-4421-a149-d9dfe31d1094				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	1.65				true			Aves	1836					200.0	Australia								824342400000	824342400000	824342400000	1996		-14.7	145.3833		0.0														1996-02-15					Pandionidae	1586487					POINT (145.38330 -14.70000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										EAGLE CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:30:56										GBR-seabirds-3082		present	Accipitriformes	570728			3	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				593.0	Pandion haliaetus	159377		34.94	26.39																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	8671dcd5-3b19-46d1-9776-56a24e15c814				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	-0.95				true			Aves	1836					200.0	Australia								711504000000	711504000000	711504000000	1992		-11.4833	143.0333		0.0														1992-07-19					Pandionidae	1586487					POINT (143.03330 -11.48330)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										LITTLE BOYDONG ISLAN					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:52										GBR-seabirds-3406		present	Accipitriformes	570728				individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				21063.0	Pandion haliaetus	159377		34.9	27.07																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	9579416a-2308-40fa-8d85-58bef2371a5a				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	1.65				true			Aves	1836					200.0	Australia								740880000000	740880000000	740880000000	1993		-14.7	145.3833		0.0														1993-06-24					Pandionidae	1586487					POINT (145.38330 -14.70000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										EAGLE CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:53										GBR-seabirds-3414		present	Accipitriformes	570728			7	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				593.0	Pandion haliaetus	159377		34.94	26.39																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	230edc90-9721-4213-a8d3-06713e67a76f				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	19.84				true			Aves	1836					200.0	Australia								745459200000	745459200000	745459200000	1993		-13.5	143.7167		0.0														1993-08-16					Pandionidae	1586487					POINT (143.71670 -13.50000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										MORRIS ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:24:55										GBR-seabirds-1090		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				652.0	Pandion haliaetus	159377		34.96	26.63																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	4cdb69bb-a1a2-45fa-a74c-1d65deeee7f6				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	29.78				true			Aves	1836					200.0	Australia								597283200000	597283200000	597283200000	1988		-13.65	143.7167		0.0														1988-12-05					Pandionidae	1586487					POINT (143.71670 -13.65000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										FIFE ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:24:58										GBR-seabirds-1109		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				374.0	Pandion haliaetus	159377		34.98	26.62																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	49a13f00-9c05-464f-ba09-8ec4e780bb77				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	2.77				true			Aves	1836					200.0	Australia								597974400000	597974400000	597974400000	1988		-11.45	143.0333		0.0														1988-12-13					Pandionidae	1586487					POINT (143.03330 -11.45000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										WALLACE ISLET					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:57										GBR-seabirds-1438		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				19396.0	Pandion haliaetus	159377		34.9	27.07																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	99cdf816-0a3e-4424-b08b-987e759f548c				159377	[8, 9, 20154, 40040]							HumanObservation	2.29				true			Aves	1836					200.0	Australia								657676800000	657676800000	657676800000	1990		-14.65	145.25		0.0														1990-11-04					Pandionidae	1586487					POINT (145.25000 -14.65000)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										NYMPH ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:01										GBR-seabirds-2093		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				79.0	Pandion haliaetus	159377		34.94	26.36																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	2f35a2e3-b16a-42d0-ae52-14309c8e4aba				159377	[8, 9, 20154, 40040, 34364]							HumanObservation	30.61				true			Aves	1836					200.0	Australia								511747200000	511747200000	511747200000	1986		-14.7167	145.45		0.0														1986-03-21					Pandionidae	1586487					POINT (145.45000 -14.71670)					Pandion	159375																																		Gnathostomata	1828						Animalia	2										SOUTH ISLAND (LIZARD					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:02										GBR-seabirds-2100		present	Accipitriformes	570728			1	individuals															Chordata			1821															Pandion haliaetus		urn:lsid:marinespecies.org:taxname:159377				1418.0	Pandion haliaetus	159377		34.93	26.45																	Vertebrata			146419											Reptilia	1838																																	Osprey						Pandion haliaetus	[]	false	false
